Kingdom	Phylum	Class	Order	Family	Genus
Mito OTU3593	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella
Mito OTU3594	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
Mito OTU3595	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succinispira
Mito OTU3596	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelotrichaceae UCG-003
Mito OTU3597	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Megasphaera
Mito OTU3598	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostignum
Mito OTU3599	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-010
Mito OTU3600	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	NA
Mito OTU3601	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
Mito OTU3602	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3603	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Faucicola
Mito OTU3604	Archaea	Halobacterota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum
Mito OTU3605	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	NA
Mito OTU3606	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
Mito OTU3607	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
Mito OTU3608	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ethanoligenenaceae	Incertae Sedis
Mito OTU3609	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ethanoligenenaceae	Incertae Sedis
Mito OTU3610	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3611	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3612	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
Mito OTU3613	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA
Mito OTU3614	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA
Mito OTU3615	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes vadinHA17	NA
Mito OTU3616	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes vadinHA17	NA
Mito OTU3617	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulforegulaceae	Desulforegula
Mito OTU3618	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	UKL13-1
Mito OTU3619	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	UKL13-1
Mito OTU3620	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	NA
Mito OTU3621	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	NA
Mito OTU3622	Bacteria	Desulfobacterota	Desulfomonilia	Desulfomonilales	Desulfomonilaceae	Desulfomonile
Mito OTU3623	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
Mito OTU3624	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NA	NA
Mito OTU3625	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum
Mito OTU3626	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
Mito OTU3627	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
Mito OTU3628	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
Mito OTU3629	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Frateuria
Mito OTU3630	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
Mito OTU3631	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA
Mito OTU3632	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA
Mito OTU3633	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA
Mito OTU3634	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	BD1-7 clade
Mito OTU3635	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	BD1-7 clade
Mito OTU3636	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
Mito OTU3637	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
Mito OTU3638	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU3639	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] brachy group
Mito OTU3640	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] brachy group
Mito OTU3641	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA
Mito OTU3642	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Arsenicibacter
Mito OTU3643	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Arsenicibacter
Mito OTU3644	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	NA
Mito OTU3645	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	[Cytophaga] xylanolytica group
Mito OTU3646	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella
Mito OTU3647	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
Mito OTU3648	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA
Mito OTU3649	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] torques group
Mito OTU3650	Bacteria	NA	NA	NA	NA	NA
Mito OTU3651	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Mito OTU3652	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7
Mito OTU3653	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	BSV40	NA
Mito OTU3654	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
Mito OTU3655	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
Mito OTU3656	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
Mito OTU3657	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tibeticola
Mito OTU3658	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Mito OTU3659	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Mito OTU3660	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
Mito OTU3661	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU3662	Bacteria	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	NA
Mito OTU3663	Bacteria	NA	NA	NA	NA	NA
Mito OTU3664	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA
Mito OTU3665	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA
Mito OTU3666	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3667	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
Mito OTU3668	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
Mito OTU3669	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Nostocoida
Mito OTU3670	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
Mito OTU3671	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
Mito OTU3672	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
Mito OTU3673	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3674	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3675	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU3676	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	T34	NA
Mito OTU3677	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] eligens group
Mito OTU3678	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3679	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
Mito OTU3680	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
Mito OTU3681	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
Mito OTU3682	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
Mito OTU3683	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
Mito OTU3684	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005
Mito OTU3685	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005
Mito OTU3686	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus
Mito OTU3687	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA
Mito OTU3688	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Conservatibacter
Mito OTU3689	Bacteria	NA	NA	NA	NA	NA
Mito OTU3690	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	NA
Mito OTU3691	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
Mito OTU3692	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
Mito OTU3693	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
Mito OTU3694	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Mito OTU3695	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Mito OTU3696	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella
Mito OTU3697	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA
Mito OTU3698	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
Mito OTU3699	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3700	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA
Mito OTU3701	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
Mito OTU3702	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
Mito OTU3703	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
Mito OTU3704	Bacteria	Firmicutes	Clostridia	Lachnospirales	NA	NA
Mito OTU3705	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	NA
Mito OTU3706	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3707	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia
Mito OTU3708	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Mito OTU3709	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	UKL13-1
Mito OTU3710	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
Mito OTU3711	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus
Mito OTU3712	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia
Mito OTU3713	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Mito OTU3714	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
Mito OTU3715	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Nissabacter
Mito OTU3716	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tibeticola
Mito OTU3717	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	NA
Mito OTU3718	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
Mito OTU3719	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
Mito OTU3720	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Tessaracoccus
Mito OTU3721	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU3722	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU3723	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
Mito OTU3724	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
Mito OTU3725	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	NA	NA
Mito OTU3726	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Nordella
Mito OTU3727	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	NA	NA
Mito OTU3728	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	NA	NA
Mito OTU3729	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU3730	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	NA
Mito OTU3731	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	NA
Mito OTU3732	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	NA
Mito OTU3733	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
Mito OTU3734	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	NA
Mito OTU3735	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	NA
Mito OTU3736	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA
Mito OTU3737	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Falsochrobactrum
Mito OTU3738	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
Mito OTU3739	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
Mito OTU3740	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3741	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella
Mito OTU3742	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU3743	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
Mito OTU3744	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
Mito OTU3745	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA
Mito OTU3746	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella
Mito OTU3747	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus
Mito OTU3748	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group
Mito OTU3749	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix
Mito OTU3750	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	SN8
Mito OTU3751	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas
Mito OTU3752	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
Mito OTU3753	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Proteocatella
Mito OTU3754	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	NA	NA
Mito OTU3755	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
Mito OTU3756	Bacteria	Firmicutes	Clostridia	NA	NA	NA
Mito OTU3757	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Gallicola
Mito OTU3758	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Gallicola
Mito OTU3759	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Finegoldia
Mito OTU3760	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Finegoldia
Mito OTU3761	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
Mito OTU3762	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
Mito OTU3763	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
Mito OTU3764	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
Mito OTU3765	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus
Mito OTU3766	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
Mito OTU3767	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister
Mito OTU3768	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Acidaminobacteraceae	Acidaminobacter
Mito OTU3769	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	NA
Mito OTU3770	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
Mito OTU3771	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium
Mito OTU3772	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	NA
Mito OTU3773	Eukaryota	NA	NA	NA	NA	NA
Mito OTU3774	Eukaryota	NA	NA	NA	NA	NA
Mito OTU3775	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Floricoccus
Mito OTU3776	Bacteria	Firmicutes	NA	NA	NA	NA
Mito OTU3777	Bacteria	NA	NA	NA	NA	NA
Mito OTU3778	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-010
Mito OTU3779	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA
Mito OTU3780	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA
Mito OTU3781	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
Mito OTU3782	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylobacter
Mito OTU3783	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Faucicola
Mito OTU3784	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4B4 group
Mito OTU3785	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae FCS020 group
Mito OTU3786	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	NA
Mito OTU3787	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	NA	NA
Mito OTU3788	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
Mito OTU3789	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
Mito OTU3790	Bacteria	Patescibacteria	Gracilibacteria	JGI 0000069-P22	NA	NA
Mito OTU3791	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
Mito OTU3792	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
Mito OTU3793	Bacteria	Firmicutes	Clostridia	NA	NA	NA
Mito OTU3794	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU3795	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
Mito OTU3796	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
Mito OTU3797	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter
Mito OTU3798	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
Mito OTU3799	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
Mito OTU3800	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Soonwooa
Mito OTU3801	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Mito OTU3802	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Mito OTU3803	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Paracaedibacter
Mito OTU3804	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Paracaedibacter
Mito OTU3805	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
Mito OTU3806	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
Mito OTU3807	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Psychroglaciecola
Mito OTU3808	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Psychroglaciecola
Mito OTU3809	Bacteria	Proteobacteria	NA	NA	NA	NA
Mito OTU3810	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Mito OTU3811	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA
Mito OTU3812	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
Mito OTU3813	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	JI49D030	NA
Mito OTU3814	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
Mito OTU3815	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
Mito OTU3816	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula
Mito OTU3817	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula
Mito OTU3818	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	NA	NA
Mito OTU3819	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	NA	NA
Mito OTU3820	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
Mito OTU3821	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
Mito OTU3822	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
Mito OTU3823	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Nissabacter
Mito OTU3824	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU3825	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
Mito OTU3826	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA
Mito OTU3827	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola
Mito OTU3828	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA
Mito OTU3829	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas
Mito OTU3830	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	NA	NA
Mito OTU3831	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium
Mito OTU3832	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA
Mito OTU3833	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
Mito OTU3834	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	NA
Mito OTU3835	Bacteria	Firmicutes	Clostridia	NA	NA	NA
Mito OTU3836	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-002
Mito OTU3837	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
Mito OTU3838	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinobaculum
Mito OTU3839	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
Mito OTU3840	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
Mito OTU3841	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
Mito OTU3842	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
Mito OTU3843	Bacteria	Firmicutes	Clostridia	NA	NA	NA
Mito OTU3844	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	NA
Mito OTU3845	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Algoriella
